chosen,rejected
" Bonjour Manacore, vous déclarez le 17 juin que  .........Deuxième partie du   raisonnement   Mogador recommence à parler du   rayonnement international   de son idole, rayonnement dont il n a jamais apporté la moindre preuve depuis des années. , pourquoi personnifiez vous les débats ? Et comment connaissez vous les  habitudes  de Mogador depuis des années, vous qui n êtes sur ce site que depuis 10 mois. Du reste il vous a fallu 10 jours pour vous frotter aux débats houleux des pages religions avec ......Mogador justement....par ailleurs prenez garde votre cybercafé vas fermer)","Coliss tu vas tu arrèté de m,envoyer ton Criss de messages! Chu un vandale parce que j ai écrit la grandeur des rappeurs!!!!!!! Va donc te faire enculer!"
Il vaut mieux éviter ce genre d article... — Azurfrog [[[Discussion Utilisateur:Azurfrog|नीले मेंढक के साथ बात करना]]] , Je vous trouve assez pathétique... dommage et navrant que vous preniez un simple conseil comme une menace. Sur ce je n ai pas que cela à faire. GdGourou - Talk to    °o°    
"Merci beaucoup, je vais les regarder individuellement et les dessiner si j y arrive ! Peter17 ","Merci de me signaler, une de mes brillantes m***, aujourd hui je serais bloqué pour vandalisme, non ? Cordialement •      Hamelin      [[[Discussion Utilisateur:Hamelin de Guettelet| de Guettelet ]]] • "
 Je suis d accord avec la proposition (même si mon vote ne compte pas) mais j ai remis le bandeau car on n est pas encore le 20 octobre... Clambin ,"Bonjoir, j ai éditer un article sur les hotels capsules japonais et je me fait traiter de vandale et mon agissement apparait  complètement nul  alors que non. Il était marqué que dans ces chambre-lits japonais, les seules activités POSSIBLES sont: dormir, lire, écouter la radio et regarder la télé. Et bien non, il est POSSIBLE de se masturber dans ces capsules-lits et cet agent wikipédia m empeche de le dire et va jusqu a me traiter de vandale aux actions nuls. J adore Wikipédia, l utilisant souvent voir tout les jours et me faire rembarrer comme ça en essayant de contribuer... hahahahahaha avouez que c est un peu bête quand même, on peut vraiment se masturber dans ses chambres pourquoi ne pas en informer les utilisateurs ?"
"Parfait, j ai juste corrigé le renommage de Yiánnis Koúros afin d y ajouter les accents grecs, et y ai fait quelques retouches (catégories et interwikis en doublon). Si jamais un problème se présente, il ne faut pas hésiter à demander !    — Ɖeⅎeðeɽ Discutation    ",espece de fdp ta que sa a faire de supprimé tou ce ke je fai gro(sse) con(ne)!!!!!!!!!!!!! va te refaire enculé !! Non mais j en ai marre que tu supprimes tout ce que je fais ! Cela te dérange ? BOUFFON(E) !
"Que de se livrer à la désinformation tel que vous le faites, être marxiste n empêche pas de rester objectif. On est sur un site qui se doit de rester objectif ici, à bon entendeur M. le Charlatan Rouge.","Lol c est bien connu, WP est un rammassis de néo-nazis tendance marxisme féodal pédophile -) Lis donc ce commentaire trouvé sur mon blog (il est pas de moi, le commentaire), très pertinent! .: Guil . causer "
"est votre réponse à « Je tranfère ici cette merde. Même si c est sourcé, c est disproportionné par rapport au reste de l article et n a d autres fins que de propagandes. » de MrButler dans la page de discussion de Accusation d empoisonnement des puits contre les Juifs. Pouvez-vous préciser votre propos qui est pour le moins déficient comme contre-argument et peut être perçu comme un acquiescement, ce dont je doute. Steph Rosenberg (discuter)  Cher wikipédisraélien, Ce que Olevy voulait dire c est que ces propos d Abbas sont une honte ( de la merde ) et qu il aurait d une manière ou l autre dû être sanctionné. J acquiesse avec Olevy mais pour moi, c est évidemment de la  merde  également de rajouter cela en l état à cet endroit et n a d autres fins que de satisfaire ceux qui, dans le camp adverse d Abbas, instrumentalisent wikipédia D MrButler (discuter)  C est bien pour cela que j ai relaté cet incident, non dans l article Mahmoud Abbas mais dans l article de lectorat certainement réduit Accusation d empoisonnement des puits contre les Juifs, car c est bien de cela qu il s agit ! Olevy (discuter) ","Cela a dû être corrigé depuis alors car, maintenant, le Titanic a coulé en 4 minutes montre en main (23h58 - minuit 02) !! C est la preuve, Tony, que tu es vraiment un nul qui écrit n importe quoi !!! Plus sérieusement, même si ça prête à sourire, il faut faire preuve d une certaine indulgence car Wikimini, à l instar de Vikidia, est une encyclopédie écrite pour et en grande partie par les enfants. Amicalement, SM ** ようこそ ** "
"Bien sûr, il n y a pas de problème pour ne plus recevoir de message de mon bot. J ai créé une   liste blanche   à cet effet. Il est vrai que ces messages sont d abord destinés aux débutants dans l art subtil de la création d article sur wikipédia, pas aux vieux routards comme toi ;). Je t y inscris de ce pas. Escaladix ","Tes qune grosse pétasse de merde toi pi ton bot tu me fait chiez! et pi appart ca va don chier!Pourquopi on peut pas scréé un article comme ON le veut! T es qu,une salope!"
"Le grade de commissaire principal a été récemment supprimé (2006). Il se situait au-dessus du grade de Commissaire de Police et sous le grade de Commissaire Divisionnaire de Police. La mise à jour du site du ministère de l Intérieur indique    Le corps comprend deux grades commissaire de police et commissaire divisionnaire de police.    La page de ce même site qui présentait les grades de la Police Nationale a d ailleurs été retirée (sans doute pour mise à jour). Les commissaires principaux actuellement en activité conservent leur grade et peuvent poursuivre leur évolution vers le grade de Commissaire divisionnaire. En revanche, plus aucune nomination au grade de Commissaire principal n aura lieu.","Pour une fois, essayons donc de vous montrer digne d avoir un cerveau, cela changera un peu vos habitudes. Bien à vous. "
"Evitez de corriger vos messages une fois qu on y a répondu. De manière plus générale,piuvez-vous m expliquer l intérêt de votre intervention? A t-elle fait avancer ledébat? Non. A t-elle rappelé une règle, proposé une sortie de crise? Non. L insulte totale, qui vise uniquement à verser de l huile sur le feu. Au lieu de polluer cette PDD, allez faire joujou ailleurs.Thémistocle (d) ","Bof, je sais pas si ils vont franchement s amuser à faire des conneries sur nos pages personnelles, mais effectivement, je préfère vérifier de très près les pages à supprimer, principalement celles qui concernent les jeux vidéos. Pingui-King [[[Discussion Utilisateur:Pingui-King|Parlez-moi, me me sens seul !]]] "
"Un jour, il faudra peut-être nous expliquer ce qui t amuse dans ta façon de narguer, contourner et mépriser les règles de Wikipédia ainsi que les remarques et conseils que tout le monde a pu te faire... Je ne comprends pas vraiment comment on peut en arriver là... TwøWiñgš Boit d bout ","Sa politique est ratée, sa vie privée est ratée. Il traine en scooter la nuit. Il couche n importe où avec n importe qui. Il s est ridiculisé aux Etats-Unis, il ne parle pas anglais. Il  écoute  Sarkozy, ses ministres nous mentent. Vivement les élections qu on se débarrasse de lui et de son arrogance. Il faut supprimer sa page sur Wikipédia, cela rendrait service aux Français."
"Bonjour, Coucevent, La page        que vous avez créée vient d être supprimée par l administrateur Esprit Fugace avec le commentaire «   contenait avant blanchiment « la chine est un etat d amerique du nord . il c fait enculer et sucer par le pape je fuck les chinois qui alle qua se faire foutre aveec leurs pute elle les prostituer »   ».    Ne recréez pas cette page vous-même.    Si vous tentez de la recréer, elle sera automatiquement blanchie par Salebot. Salebot (d) ", Salebot a annulé votre modification sur Mon frere est le plus bete au monde et jaloux de moi c est un noob qui est trop égoiste de moi et est con
"Vu la taille de   Appel   si on enlève la liste des initiateurs (liens rouges) et vu son faible potentiel de développement. Adrien  [[[Discussion utilisateur:Adrien |1729]]]  J avais créé Indigènes de la République, alors que l article sur l appel existait déjà, ce n était pas une bonne idée, pour les raisons que tu dis. J ai toujours eu la flemme ensuite de proposer la fusion, merci de te dévouer Mica (d)  Jerome66 ","Oui je vous ai vu lui coller cette étiquette:  Combien de temps va-t-on laisser agir en toute impunité ce connard antisémite?? , dixit Kimdine."
"Deux problèmes des revues de vulgarisation scientifique: Les articles sont le plus souvent écrits par des journalistes et non des scientifiques. Ils peuvent introduire des erreurs de bonne foi, en ne se rendant par exemple pas compte que la substitution d un terme à un autre n est pas anodine. Ces revues font souvent dans le sensationnalisme. Celui-ci est l ennemi de la rigueur. Il existe des revues de vulgarisation dont une bonne partie des articles sont signées de scientifiques, par exemple   Pour la Science  , voire   La Recherche  . (Attention, le public visé par   Pour la Science   semble être un public scientifique large, c est-à-dire des gens ayant une culture générale scientifique sans pour autant connaître la discipline sur laquelle l article porte, et non un public généraliste.) Pour information, l AGU conseille à ses adhérents, s adressant au grand public adulte, de faire comme s ils s adressaient à des élèves de troisième. Les simplications que cela implique peuvent rendre l article vulgarisé impropre comme source pour Wikipédia. David.Monniaux ","flo flo je reviens vers toi pour l article concernant le palmares en ligue des champions Messi en 2006 ne devrait pas se voir attribuer le trophé pourtant elle lui est attribué, toi tu me parle de la sélection nationale. Tout les sites spécialisés, la ligue espagnol de football ainssi que tous les wikipédias étrangers attribuent la coupe du roi 2014 à Cristiano. Toi et les autres administrateurs du wikipédia français, bandes de minables petits tirans, vous vous entétez à modifier son palmarés, soit vous êtes stupides et bornés, soit plus graves vous avez des jugements sur la personne elle même dans tout les cas, d une manière ou d une autre je continuerais à modifier pour apporter la vérité sur ce sujet."
"Je pense que Teofilo émet l hypothèse qu il « suffirait » d utiliser davantage l actuel « /À faire » pour que les lecteurs donnent leurs suggestions, et que ce lien soit accessible depuis l article. Pour répondre, il me semble que l   Article feedback   présente le gros avantage d être beaucoup plus intuitif pour les lecteurs, qui n ont pas à cliquer sur [modifier], se taper une syntaxe à laquelle ils ne comprennent rien. Le système est beaucoup plus abouti que le bricolage du « /À faire » et permet davantage d options facilement réalisables (marquer la suggestion comme traitée, par exemple). Cdlt, —    Jules      Discuter   ","C est vous qui révertez en permanence ma phrase, alors qu elle est stable depuis le 21 Décembre. C est vous qui avez entrepris cette manoeuvre à répétition et ne vous en justifiez pas. Ayez au moins l honnêteté de le reconnaitre: ce n est pas moi qui suis venu vous harceler. Vous prennez pour postulat que mes sources ne sont pas neutres et que j exprime un point de vue. Mais jamais je ne vous ai vu encore étayer cela d aucune manière. Aussi, c est vous qui devriez cesser ce jeu stupide. Utilisateur:Sisterchien 31 Décembre 2007 à 21:17."
