chosen,rejected
"Dennis Brown ==

I am User:King Genovese, I have Understood Wikipedia and I am following all rules, I have referenced very well. When I first joined Wikipedia, I had King Genovese and I didn't understand how to Reference, I'm saying sorry and I hope we can leave the past and look onto the future. If you will allow me to creating Mob Related Articles, I'll be out of your hair. Let's be positive about this, and give me another chance to reedem myself. 

  

I have blocked this self-confessed sock, and in view of the repeated socking upgraded the master account to indef. This person really doesn't get it and will IMO have to make a convincing request to be allowed back in.   

And Genovese, you can't say you follow all rules, then break them by creating new accounts over and over.  That is breaking the rules itself, and causing a lot of work for others to clean up.  Maybe you would be better finding a different hobby other than Wikipedia.   - 2¢  ©  Join WER 

==","Fuck you and your sandbox 

Take your sandbox and stick it up your asshole."
"== Re:Information on Regular Show (season 5) == 

 Adding one citation (that's already cited in the main episode list) isn't substantial evidence to support the (very little) information we have on the article. The season won't be airing for a while anyways. When enough information exists, then the article may be created again. — Whisternefet /",then I guess I eat poop
""" 

 ::No prob. Get some rest. All work and no play produces wrinkles. ;-)   """,@ okay king of the Wikipedia Nazis.
"""

 Multicolored fantasies 
'""""Oh, I'm definately in full support of gays like Dion Phaneuf. He should be free to frolick in the meadows, wear short shorts, drive Miatas, or even post on Calgarypuck.com. That's just what homos do, and I for one accept it. 
 
-user Resolute expresses his fondness of Dion Phaneuf''""",fuck all admins that are on wikipedia why don't you just fucking kill all of your selfs you fucking douche bags-Zack E Bazemore
""" 

 == Not """"forced from his adviser position"""" == 

 I have deleted the above claim from the """"Vietnam War Service"""" section. If you restore it, please give an appropriate citation (it's been marked """"citation needed"""" since Dec. 2011). 

 As explained in Sheehan's book, Vann's commander Harkins wanted to fire him but relented on the advice of his other officers. Vann had just won the Distinguished Flying Cross and """"firing Vann right after decorating him was awkward and would certainly make the scandal in the press that much worse"""" (Sheehan 330). Thus Vann served out his full one-year tour (331).  

   ""","I'm sorry, what nonsense did I add to wikipedia?  You haven't a leg to stand on, you freak queen."
"""
Right now, it is probably better to have it like we would have with """"Gurongi"""", """"Imagin"""", and """"Undead"""". """"Yummies"""" as it stands does not look like a good plural form, even if the plural of """"Mummy"""" is """"Mummies"""".—Ryūlóng (竜龙) ""","""
It wasn't enough, no, because they were deported and not executed.  """"My human brothers""""?  Ha ha ha.  How many wedgies did you get in high school?!  Fucking Frenchies.  What losers.   """
"I have not even been given a chance to defend myself here. I haven't even had a warning, and I can't post anything on my own sockpuppet thread as you've blocked me so quick. The evidence may seem to be a sock puppet, but User:Drillerman is a user from my school (IP a proxy remember, and appeared to make the edit on my account, while I left my computer.","IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////IDIOT/////

GHATS WHAT YOU ARE"
"Thanks, my bad, I only looked at the edit that deleted it. P","==your edit to Giles Corey== 
 hi loser, stop vandalising. it's very cowardly."
"Since consensus was to keep, and I still felt strongly that the lack of web accessibility was a problem, I added spans into the List of R-phrases, then converted the R-phrase template to include a #link into the list, only to discover that the link target shadows the title attribute for tooltip purposes. To resolve this, I created redirects into the list with verbose titles like R1: Explosive when dry. Template:R-phrase now links to the list via these redirects, and the redirect titles come up on the tooltip. That way, you get your tooltip, and I get web-accessibility. I hope this makes sense to you.
If ever you chem guys get around to creating separate articles on each R-phrase (and I think you could, with expanded information on the nature of the hazard, standards for storage, transport and use, and a list of chemicals to which the R-phrase applies), then you can either overwrite the redirect with the article, or retarget the redirect at the article. Either way, you won't have to touch the templates.
Hesperian",I find you people absolutely despicable and disgusting that you allow blatant anti-Semites to become administrators. May Wikipedia burn in hell.
"""  Yet this criticism was not raised within the 2009 FAC, which had only a single """"working"""" review, which looked only at ref formatting and the like.  The other supports were RFA """"me too"""" short.  And then this was passed by arguably our best and most critical FA director (Sandy).""","Hey Know it all Jerk! 

Just because you can edit other pages doesn't mean you should just to tell people what you like. I do not give a FLAMING FUCK IF YOU LIKE CHEESE NIPS SO STOP POSTING !!!"
"Responce
I am JimJones005 and I just wanted to say that User:67.101.77.46 just coppied and pasted my warning of his(her?) vandalisim of the takeover article onto my user page. I don't know why editors insist on punishing people who make good faith edits to add to wikipedia with warnings and the deletion of their facts. We all might disagree sometimes, especialy since anything Non-Dom always seems to get deleted, but I hope you will understand. I'm going to re-insert the so called vandalism back in there tomorrow, and if you, or anyone else reverts it, I will call upon an admin. I like to think that you were just confused as to what was actualy going on, and happen to be on the wrong side of this insident. At any rate, sorry for the misspellings (native tongue is Hebrew).","Andrew Kwon 

FuCKING FAG"
"""Is the """"significance"""" section really necessary?  As it stands, it's nothing more than the synopsis rehashed into a bunch of disjointed statements, with no explanation of any significance.""","""
MF and I have a mutual enemy in sanctimonious bullshit.   |  39 """
